Flightno,FlightDepcode,FlightArrcode,PlannedDeptime,PlannedArrtime,prob
MU5588,KMG,FOC,1500451500,1500461400,0.38110660700899585
MU2114,PEK,XIY,1500714300,1500721800,0.09403281582368776
MU2266,XIY,INC,1501421700,1501426800,0.005429380497122277
ZH9671,CAN,CZX,1498866600,1498875000,0.032763415590377744
ZH9961,CAN,WNZ,1498950900,1498957800,0.019220352853262207
ZH965U,CAN,SHE,1499040000,1499051700,0.028869659849366236
ZH9683,CAN,NTG,1499217600,1499225700,0.04882227498338885
ZH9991,KHN,TAO,1499392800,1499400000,0.006269789265713072
ZH9128,WUH,SZX,1500454200,1500460800,0.980350332114898
ZH9558,CSX,WUX,1500717000,1500723000,0.021832864859219207
ZH9556,LHW,XIY,1500807000,1500811500,0.029974277708185414
ZH9987,CAN,NTG,1500892800,1500901200,0.03708012427750851
ZH9963,CAN,WNZ,1501069800,1501077000,0.008827479663046148
9C8642,BHY,SJW,1500188100,1500198900,0.08429836032560874
9C8978,DLC,PVG,1500451500,1500458100,0.0480063190939364
CA4163,CKG,YCU,1498952700,1498959000,0.011176539602191867
CA4560,ZUH,CKG,1499395500,1499403000,0.008216223171786833
CA1223,PEK,XIY,1499746800,1499754600,0.02717239083856323
CA1107,PEK,BAV,1501157400,1501163100,0.02397751718044583
CA1816,XMN,PEK,1501245000,1501255500,0.04771521937245343
CZ3213,SZX,XIY,1499127900,1499137800,0.02112711844604036
CZ3369,SZX,WNZ,1499480100,1499487300,0.04017594001487181
CZ3560,NKG,SZX,1499657700,1499666100,0.029010010369790274
CZ8531,LHW,DNH,1500009900,1500015900,0.004217587782902565
CZ6968,HGH,SZX,1500276900,1500285000,0.06567078582661369
CZ3456,CKG,SZX,1500539700,1500547500,0.7622277223605178
CZ6557,SZX,ZYI,1500717300,1500723600,0.008540355834600574
CZ3210,WUX,SZX,1500982500,1500990900,0.030945181312211825
MF8065,XMN,HFE,1499040900,1499046900,0.017092598548496745
MF8127,XMN,PEK,1499216400,1499226600,0.03122776521955643
MF8157,XMN,TYN,1499305200,1499323800,0.3423827099172639
MF8157,XMN,CSX,1499305200,1499311800,0.03024264208748699
MF8160,HSN,XMN,1499481300,1499487000,0.016747509388383933
MF8585,FOC,SHA,1500186300,1500191400,0.02812547780375481
MF8492,CKG,XMN,1500274800,1500283200,0.021525193362915678
MF8045,XMN,TAO,1500806100,1500815400,0.03484587160994679
MU2731,WUX,PEK,1498951500,1498958400,0.027880894916726517
MU2753,CSX,ZUH,1499219100,1499225400,0.023152044269336043
MU2794,LHW,DLC,1499394000,1499403300,0.02551572028129627
MU2794,LHW,DLC,1499480400,1499489700,0.019565514312079677
MU2221,DSN,BPE,1499923500,1499928900,0.005172907273997252
MU2351,DSN,HFE,1500009900,1500016500,0.013835842942288132
MU2788,SYX,NKG,1500187800,1500198600,0.19487613593253855
MU2831,NKG,PEK,1500274800,1500281700,0.040490860054801424
MU2841,NKG,PEK,1500454500,1500461700,0.06006084671847272
MU2980,XMN,WUX,1500538200,1500544500,0.02345477649426754
MU2995,WUX,CKG,1500630900,1500640200,0.03793999654777619
MU5800,LYA,KMG,1500716400,1500724800,0.3411507623896718
MU2765,NKG,KMG,1500806100,1500816900,0.031754365219261525
GS6661,HET,AXF,1499040000,1499046300,0.048774096653544326
GS6622,WUA,HET,1499393400,1499398200,0.019790797685987432
GS6662,AXF,HET,1499480400,1499486400,0.06319303438395964
GS7924,YNT,TSN,1500187500,1500191400,0.07328717896889451
GS7927,HET,ERL,1500276600,1500279600,0.033145931801722484
CA1687,HET,TGO,1499040000,1499046300,0.012737348924473193
CA1687,HET,TGO,1499126400,1499132700,0.013906370384577071
CA1688,TGO,HET,1499394300,1499400900,0.046398709054955446
CA165V,CTU,HET,1499480400,1499487600,0.1456443863523812
CA166T,LFQ,HET,1500008400,1500012000,0.041326058556939015
CA1627,HET,CIF,1500009600,1500014400,0.02928002146828153
CA1628,CIF,HET,1500276300,1500281100,0.027197330525997664
CA1665,HET,LFQ,1500361200,1500366000,0.015749621050966455
CA1653,HET,CTU,1500630000,1500639300,0.07419775146867771
CA1665,LFQ,CTU,1500714300,1500722100,0.03621500122181485
CA1666,CTU,LFQ,1501157700,1501164000,0.012527434069322602
CA1654,CTU,HET,1501420500,1501429500,0.027739013352073294
HU7703,PEK,SZX,1499040900,1499052900,0.05068765706607557
HU7782,PEK,HAK,1500362100,1500375900,0.9860985321475826
HU7347,PEK,CTU,1501335300,1501346400,0.016339092682041617
G52649,AVA,SYX,1499129400,1499136900,0.03523361956274542
G52687,CIH,TYN,1499218200,1499220900,0.04732865236977413
G52789,KWL,WUZ,1499306100,1499308500,0.03134323728732382
G52906,THQ,TSN,1499481900,1499490000,0.008186189118619678
G52696,HGH,XFN,1499658600,1499665200,0.014530871577223941
G52775,YIE,HLH,1500362700,1500364800,0.007664283801504019
G52776,HLH,YIE,1500540000,1500542100,0.07912415614799405
G52883,HUO,SHE,1500630000,1500636000,0.06554043814781675
G52686,NZH,ERL,1500715800,1500723300,0.013683377365949795
G52860,HLD,NZL,1500804000,1500806400,0.06428657484279345
G52884,SHE,HUO,1501157700,1501162800,0.01913024390097491
CA985,CKG,PEK,1499569200,1499578800,0.033626781397313454
CA1515,PEK,SHA,1500363000,1500370800,0.14398666177287922
CA953,PEK,DLC,1499043000,1499048400,0.02205013247389976
CA1453,PEK,MIG,1499482500,1499492700,0.04908139389768985
CA954,DLC,PEK,1500627900,1500633000,0.25852095676183273
CA1887,PEK,JDZ,1500716100,1500724800,0.12140470377544595
CA1474,ZUH,PEK,1501335000,1501346400,0.017709755440336417
CA1369,PEK,SYX,1498866000,1498881000,0.029548198578963826
CA1288,DNH,PEK,1499655600,1499665500,0.023649606115685038
CA1719,HGH,CAN,1498865100,1498872600,0.034720740033540594
CA1964,CTU,WNZ,1499570400,1499580600,0.0074296913248843325
CA1742,CTU,HGH,1499658600,1499668500,0.0112518056951003
CA1734,SZX,HGH,1500716700,1500724800,0.008088870894536243
CA1726,CAN,HGH,1500893100,1500900900,0.031419985132781686
FM9415,SHA,LYG,1499127000,1499131500,0.019008782320966377
FM9231,TAO,DDG,1499218200,1499223600,0.020414122366689824
FM9416,LYG,SHA,1499393700,1499397900,0.06480958709782567
FM9416,LYG,SHA,1499480100,1499484300,0.049612415706718295
FM9230,JXA,TAO,1499747400,1499757000,0.007151269318680564
FM9536,ZHA,XMN,1499833500,1499839500,0.012562714996886814
FM9453,KMG,JHG,1500008400,1500012000,0.018411034288087148
FM9375,SHA,CGO,1500276000,1500283800,0.07332364591352218
FM9239,SHA,LYI,1500805200,1500811200,0.026565656524260593
FM9239,SHA,LYI,1500891600,1500897600,0.011426230263788497
FM9240,LYI,SHA,1501245900,1501251000,0.13579317679647235
MF8573,FOC,SHA,1499040000,1499045100,0.024847087490189754
MF8065,XMN,HFE,1499127300,1499133300,0.013647355054957844
MF8372,SZX,SHA,1499924100,1499933100,0.09242856254420731
MF8553,CSX,BAV,1500009600,1500018600,0.03033425453708107
MF8186,CSX,FOC,1500539400,1500545100,0.9598682205180993
MF8277,CGO,URC,1500981000,1500996300,0.01339174803151885
MF8349,FOC,HAK,1501067100,1501074600,0.02290755802995493
MF8298,XNN,PEK,1501422900,1501431600,0.028888514476599052
MF8642,ZUH,JJN,1501512300,1501516500,0.15684442704439142
CA4401,CTU,LXA,1498864500,1498872900,0.023207185971097884
CA4112,PEK,CTU,1499040900,1499052300,0.026708633306741055
CA4112,PEK,CTU,1499127300,1499138700,0.04529524202852083
CA4112,PEK,LXA,1499127300,1499151900,0.7834992976512658
CA4107,CTU,PEK,1499392800,1499402700,0.023585940903309448
CA4402,LXA,CTU,1499482200,1499489400,0.009660563930627804
CA4109,CTU,PEK,1500274800,1500284700,0.0341983909631176
CA4109,CTU,PEK,1500361200,1500371100,0.13400220413548702
CZ6399,PEK,WUH,1498951800,1498960500,0.014528206590578307
CZ3174,XIY,PEK,1499479800,1499486700,0.02906266918423955
CZ3260,CKG,PEK,1499571000,1499580900,0.012182735787654577
CZ3103,CAN,PEK,1499832000,1499843700,0.044177995966748033
CZ324,CAN,PEK,1499922000,1499933700,0.1680697661182315
CZ3525,CAN,SHA,1500008400,1500017100,0.15400954502308456
CZ3255,KOW,PEK,1500278100,1500287700,0.08748893941380974
CZ323,PEK,CAN,1500453000,1500465000,0.06942489156779459
CZ3907,PEK,SHA,1500715200,1500723600,0.019538873218367867
CZ6117,PEK,INC,1501070100,1501077900,0.16330772202658728
CA1510,HGH,PEK,1499655600,1499664000,0.16217019802381805
CA1657,PEK,SHE,1499748000,1499754000,0.009135108088389762
CA1580,TAO,PEK,1500540000,1500546000,0.10580490730320762
CA1356,HAK,PEK,1500980400,1500993300,0.3160847813223826
CA1249,TSN,XIY,1498865100,1498872000,0.024738167603223445
CA951,TSN,DLC,1498950600,1498954800,0.017630546484976885
CA1663,TSN,WEH,1499127600,1499132700,0.03150726403949675
CA1401,TSN,KMG,1500363600,1500376500,0.5811579101521127
CA8280,XNN,TYN,1500804900,1500810900,0.012522069225729503
MF8093,XMN,YNZ,1498864200,1498871400,0.01758517913166604
MF8219,HGH,INC,1499041800,1499052000,0.0278245381398259
MF823,HGH,XMN,1499126700,1499132100,0.02296196318138235
MF8069,SZX,XMN,1499305500,1499310300,0.02808928144031992
MF8053,NKG,CGQ,1499480100,1499488500,0.03099857779911143
MF8212,INC,XIY,1499924400,1499928600,0.02154935896854035
MF8583,FOC,ZUH,1500009300,1500014400,0.9287929307633547
MF8325,FOC,CAN,1500804300,1500810000,0.027893638617496264
MF8515,JJN,SHA,1500982200,1500987600,0.025400359378329893
MF8534,HGH,JJN,1501243800,1501248600,0.006117721895406944
CA1610,CGQ,PEK,1499395800,1499402700,0.009201302662487202
CA1353,PEK,SYX,1500185400,1500200100,0.2213081685405416
MU5481,NGB,TAO,1498950600,1498956300,0.015591493688319503
MU5223,NGB,XIY,1499126400,1499136000,0.041341458069367946
MU2083,PVG,TSN,1499306100,1499314800,0.04966281928193956
MU5454,WUH,NGB,1500716100,1500721800,0.005598885591878934
MU5283,YNT,HGH,1500980400,1500987900,0.049872863625124136
MU5639,HGH,HRB,1501245300,1501257000,0.05661604686183696
CA1286,CHG,PEK,1499041800,1499046300,0.022851174139273962
CA1487,PEK,KMG,1499303100,1499322000,0.1363449076138318
CA1487,PEK,DAX,1499303100,1499312700,0.0604067339548471
CA1487,DAX,KMG,1499748000,1499754000,0.025739016606138233
CA1487,DAX,KMG,1499834400,1499840400,0.013916281795213271
CA1387,TSN,CAN,1500187800,1500199200,0.1780332749194421
CA1523,TSN,SHA,1500361200,1500368700,0.9691499932613056
CA1488,DAX,PEK,1500804000,1500812100,0.976894467575989
CA1488,DAX,PEK,1500890400,1500898500,0.03502670466228802
CA1482,YCU,TSN,1501068600,1501074000,0.022397001094486772
CZ3410,KMG,CAN,1499572500,1499580300,0.05300948902829725
CZ3302,TSN,CAN,1500101700,1500113100,0.7180517805898844
CZ6945,NAO,PEK,1501419600,1501428000,0.037732542521449336
JD5109,XIY,HAK,1499040300,1499050800,0.016034624280812416
JD5102,CKG,XIY,1499395500,1499400300,0.022994420083629143
JD5369,FOC,XUZ,1499480100,1499486400,0.0065399456903505486
JD5513,XIY,YIC,1499835000,1499841300,0.037761975710391193
JD5648,HFE,KWL,1499922000,1499928600,0.005785692280942801
JD5141,URC,KHG,1500009300,1500015900,0.007644971654388499
JD5218,KHN,TAO,1500276600,1500283200,0.0458706496731841
JD5396,YIH,PEK,1501335000,1501342800,0.04478244684891351
JD5212,ERL,PEK,1501512300,1501517400,0.03270563952916798
ZH9337,SZX,XFN,1498864200,1498872600,0.01958127284489037
ZH9911,SZX,TAO,1498952700,1498964100,0.02081190105446996
ZH9103,SZX,PEK,1499479200,1499491200,0.03983342401251476
ZH9573,NKG,KWE,1500537900,1500546600,0.0947880626895895
ZH9583,XIY,LHW,1500804900,1500809400,0.005688313304292713
MU9734,DLU,CSX,1499129700,1499137800,0.01525880302672184
MU5851,KMG,CTU,1499392800,1499398500,0.028043052040273908
MU5764,KMG,LUM,1499832600,1499836200,0.01536939562100851
MU5735,LUM,CAN,1500011700,1500021000,0.1890955219239068
MU9731,KMG,LXA,1500275700,1500286500,0.023674548792255657
MU5940,DIG,KMG,1500538800,1500542700,0.13465220336032552
MU5984,BSD,KMG,1500630000,1500633900,0.10331718199569594
MU5952,TCZ,KMG,1500807300,1500811200,0.08622846321896191
MU5857,DIG,CTU,1501245900,1501251300,0.09777864080452942
CZ3548,SHA,CAN,1499219400,1499228100,0.038067332573134396
CZ3219,CAN,XIY,1500805200,1500814800,0.0754636909183358
MU5183,PEK,PVG,1498866000,1498873800,0.0405416940942291
MU2116,PEK,XIY,1500893100,1500900900,0.03559136498284233
ZH9801,SZX,WUX,1498863900,1498872000,0.018791859462496653
ZH9921,SZX,NTG,1499219400,1499229000,0.03615111642931328
ZH9503,SZX,PVG,1499304300,1499313300,0.03644736703523431
ZH9504,PVG,SZX,1500009000,1500018300,0.08377058794410483
ZH9255,NNG,SYX,1500188100,1500193200,0.1485245083261253
ZH9672,HRB,CZX,1500453600,1500463800,0.07581508954844357
ZH9115,CSX,XNN,1500629400,1500638400,0.019973207282879022
ZH9454,KMG,CAN,1500714600,1500722700,0.3196088094954624
ZH9994,TAO,YIC,1501068000,1501076100,0.9571608679736462
CZ6889,CSX,SZX,1500011400,1500016200,0.0170457637988815
CZ3451,KMG,LJG,1500715200,1500719100,0.00991861158023121
CZ8636,YNZ,SZX,1500981300,1500990300,0.012883438286649864
CZ6482,HRB,SZX,1501244100,1501260600,0.01685772640234849
CZ3452,KMG,SZX,1501420800,1501428900,0.06284791131949104
SC4873,YNT,TNA,1498863900,1498867500,0.02405470156051775
SC4873,YNT,TNA,1498950300,1498953900,0.01563002077154927
SC4873,TNA,KMG,1499043000,1499054400,0.02110754583898745
SC4873,TNA,KMG,1499129400,1499140800,0.023072566767725566
SC4874,KMG,TNA,1499748600,1499760300,0.009239630109502992
SC4874,KMG,TNA,1499835000,1499846700,0.010315086698760134
SC4874,TNA,YNT,1500454200,1500457800,0.011797773986349104
SC4874,TNA,YNT,1500540600,1500544200,0.018089422244806103
SC4855,YNT,PEK,1500983100,1500988200,0.028314746682821523
SC8874,ZUH,KHN,1501158900,1501164600,0.07963462428396614
SC8874,ZUH,KHN,1501245300,1501251000,0.10296557901548806
SC1185,CSX,HAK,1501422900,1501430700,0.01642010751380228
ZH915R,WUX,PEK,1498951800,1498957800,0.02154776946703162
ZH913V,TYN,SZX,1499392800,1499401800,0.027796461062307785
ZH9903,SZX,TNA,1499922000,1499932200,0.015707168075645157
ZH9164,CTU,PEK,1500099900,1500110100,0.04914126687534987
ZH9164,CTU,PEK,1500186300,1500196500,0.05892355881009661
ZH9240,URC,LHW,1500714000,1500722700,0.02661366582366321
ZH9224,XIY,CAN,1500982200,1500992400,0.05085117971517239
CZ6817,URC,HTN,1499127000,1499133900,0.013724506149427926
CZ6874,KCA,URC,1499219100,1499222700,0.016715524454492196
CZ6917,URC,CGO,1499304900,1499318100,0.040719909881150776
CZ6618,KJI,URC,1500011100,1500015600,0.06019086153344045
CZ6917,CGO,FOC,1500099300,1500106800,0.037129855559091866
CZ6611,URC,KJI,1500451200,1500454800,0.05260554297433745
CZ6956,WNZ,CSX,1500628800,1500634200,0.005929043482617412
CZ6621,URC,YIN,1500715200,1500719400,0.005945641284754964
CZ6621,YIN,KJI,1501068000,1501072500,0.05030603104581491
CZ6619,URC,KJI,1501243500,1501247100,0.01266673037650991
CZ6622,KJI,URC,1501334700,1501338900,0.06058837339061785
GS6681,HET,CIF,1498951800,1498956600,0.013439327583847464
GS6646,RLK,HET,1499571900,1499576100,0.07576391778331674
GS6674,TGO,HET,1499835300,1499841600,0.030231125702589262
GS6604,DQA,HLD,1500008400,1500012600,0.02715301069081772
GS6688,CIF,HET,1500276600,1500281100,0.0270140346349016
GS6689,HET,CIF,1500453300,1500457800,0.009940536558782303
GS6601,HET,HLD,1500538500,1500546300,0.04704847764759945
GS6690,CIF,HET,1500805800,1500810300,0.035168191469365555
GS6690,CIF,HET,1500892200,1500896700,0.06955112054272569
GS6691,HET,CIF,1501158300,1501163100,0.0340316553209431
GS6602,HRB,HLD,1501245300,1501250400,0.03853969957977759
GS6680,TGO,HET,1501333800,1501340100,0.031179816541780203
HU7605,PEK,SHA,1498953000,1498960800,0.02128686081608397
HU7208,PVG,SZX,1499572500,1499582400,0.049136322688352774
HU7742,CTU,SZX,1499658600,1499667000,0.009960051883381294
HU7709,PEK,SZX,1499747400,1499760300,0.026938967689018174
HU7663,SZX,NKG,1500276300,1500284400,0.12384389613615875
HU7708,SZX,PEK,1500629100,1500640200,0.05855756295111656
CA4151,CTU,URC,1498950300,1498963800,0.012142339622804968
CA4157,CTU,URC,1499219400,1499232900,0.04172035726537006
CA1629,PEK,CGQ,1500100800,1500108600,0.6180693799901569
CA4275,KMG,HRB,1500276900,1500292800,0.03393164503808488
CA4173,KMG,PEK,1500714300,1500726600,0.9926659376949523
CA4417,CTU,KMG,1501159500,1501165800,0.026446925237484552
CA4208,LHW,CTU,1501246200,1501251900,0.041631979867883445
MU5360,SZX,PVG,1501334100,1501342500,0.025168663959598294
JD5517,HAK,TNA,1500630300,1500641400,0.04294982576956437
JD5517,HAK,TNA,1500716700,1500727800,0.073089515989809
JD5356,WUH,SYX,1500890700,1500899400,0.9818688532062398
JD5736,XMN,SYX,1501160100,1501167900,0.039526457021148036
JD5590,HFE,SYX,1501509900,1501520700,0.1721989408829869
CA1338,SZX,PEK,1499127300,1499138700,0.03633505919895561
SC8735,HFE,NNG,1499043300,1499051700,0.03642433899705636
SC8735,HFE,NNG,1499129700,1499138100,0.03642433899705636
SC4761,CKG,TNA,1499216400,1499223900,0.021345183895344344
SC8796,DLC,HGH,1499833800,1499842200,0.01346878024481992
SC4956,TAO,XMN,1500276000,1500284700,0.05051955042073583
SC4982,TNA,XMN,1500363000,1500371700,0.10623072674854986
SC8767,XMN,WUH,1500454200,1500460800,0.033615873029037006
SC4935,JDZ,CTU,1500454500,1500463800,0.040184595755576744
SC8879,YNT,CGO,1500805500,1500811500,0.022593299711932725
SC8879,YNT,CGO,1500891900,1500897900,0.044900518493138614
SC8412,TNA,ZUH,1500983400,1500993300,0.23711867376660095
SC8412,TNA,ZUH,1501069800,1501079700,0.13064217177843057
SC4709,CGO,CKG,1501510200,1501517100,0.016417967999409856
CZ3159,SZX,PEK,1499481000,1499492700,0.056646059253026626
CZ6833,DLC,MDG,1500010200,1500016500,0.010020131313412433
CZ6583,SZX,SHA,1500276900,1500285600,0.02998109465535402
CZ3454,CTU,SZX,1500453000,1500461700,0.9839396406498931
CZ6913,SZX,NKG,1500715800,1500724200,0.011060503839692145
CZ3556,HGH,SZX,1500804300,1500812700,0.040129286505113555
MU5203,SHA,LZH,1498953000,1498963500,0.040495306997985515
MU5337,SHA,SZX,1499306100,1499315100,0.04434515763408065
MU5565,SHA,XMN,1499834100,1499840700,0.008077669983330473
MU2336,XIY,SHA,1501068600,1501076400,0.03898817548194141
CZ6407,SHE,CZX,1498865700,1498874100,0.021552101152093023
CZ6503,SHE,PVG,1499126400,1499134500,0.016077872341670213
CZ351,SHE,CAN,1499922600,1499936700,0.045618710774327345
CZ352,CAN,SHE,1500009600,1500023100,0.13902756142121045
CZ6240,TAO,SHE,1500630600,1500636600,0.02157375628686633
CZ6303,WUH,SZX,1500715200,1500721800,0.009150666050227173
CZ3696,TYN,CAN,1500982200,1500992100,0.011101481040215052
CZ3202,XIY,CAN,1501156800,1501166700,0.9692059116381035
ZH9949,SZX,PZI,1498865100,1498873200,0.03851258790992584
ZH9411,SZX,KMG,1498950600,1498959600,0.01987900300205058
ZH9950,PZI,SZX,1499394300,1499401200,0.9899194409639617
ZH9627,LYI,HRB,1499658900,1499665800,0.010426163175334312
ZH9942,LJG,SZX,1499747400,1499755800,0.010004258234720521
ZH9943,SZX,LJG,1500276600,1500287100,0.04426920600537257
ZH9944,LJG,SZX,1500982500,1500990900,0.01155961207904897
ZH9944,LJG,SZX,1501068900,1501077300,0.016107927111955
ZH9339,SZX,XFN,1501157100,1501165200,0.029601540842570752
ZH9957,SZX,YBP,1501245000,1501253400,0.023315989043552587
CZ3250,XNN,CAN,1499569200,1499580900,0.07627661504457184
CZ3204,XIY,CAN,1499922000,1499931900,0.019721098493762124
CZ6275,CGQ,CAN,1500099300,1500115200,0.9723981478135826
CZ3488,LJG,KMG,1500890700,1500894900,0.11431445044708145
CZ6785,HAK,CAN,1501243200,1501247700,0.6632990948191333
CZ6945,NAO,PEK,1501333200,1501341600,0.012359600084238732
CZ3317,CAN,ZHA,1501419900,1501425000,0.03461652029454316
MF8057,JJN,PVG,1499218800,1499224800,0.02767412528106132
MF8155,WUH,TYN,1499305500,1499311200,0.017960623114499683
MF8366,SZX,TSN,1499658000,1499669100,0.04129876560893213
MF874,XMN,DLC,1500099300,1500110100,0.021270939225440044
CZ3505,CAN,FOC,1498864800,1498871100,0.0216209463983012
CZ8555,CAN,LHW,1499834400,1499846100,0.010545211604125396
CZ8556,LHW,CAN,1500540300,1500551400,0.027585255250177933
CZ3819,CAN,HGH,1501157100,1501164600,0.03196967068262843
CZ3721,CSX,XIY,1499040300,1499046600,0.015810702974145944
CZ3721,CSX,XIY,1499126700,1499133000,0.013137167940374445
CZ6929,LHW,URC,1499658300,1499668200,0.005773775648171715
CZ3722,UYN,XIY,1499834400,1499838600,0.02875236914105519
CZ3937,CSX,TAO,1499924400,1499933100,0.02051748541012136
CZ3937,CSX,TAO,1500010800,1500019500,0.020115273608388
CZ3722,XIY,CSX,1500101400,1500108300,0.03580346895314614
CZ3629,XNN,URC,1500454500,1500463800,0.007144786892846169
CZ3986,NKG,CSX,1501067400,1501073400,0.006371635014701805
CZ3202,XIY,CAN,1501243200,1501253100,0.15716498065478174
